Esum_keV,pdf_per_keV,rate_per_tonne_year_keV_w136eq1,rate_per_tonne_year_keV_natural_LXe,rate_per_tonne_year_keV_w136eq0p90
615.0,0.0008110420862064366,1150.586680876598,105.49251261566904,1035.528012788938
616.0,0.0008119845248115754,1151.9236735247705,105.61509591699577,1036.7313061722932
617.0,0.0008129235378992453,1153.2558065548767,105.73723366013144,1037.930225899389
618.0,0.00081385911841732,1154.5830699624014,105.85892492780364,1039.1247629661611
619.0,0.0008147912593483429,1155.9054537920142,105.98016880724947,1040.3149084128127
620.0,0.0008157199537095801,1157.222948137644,106.10096439022244,1041.5006533238795
621.0,0.0008166451945530739,1158.5355431425548,106.22131077299937,1042.6819888282992
622.0,0.0008175669749656947,1159.8432289994198,106.34120705638722,1043.8589060994777
623.0,0.000818485288069193,1161.145995950395,106.4606523457298,1045.0313963553554
624.0,0.0008194001270202513,1162.4438342871922,106.57964575091451,1046.1994508584728
625.0,0.0008203114850105342,1163.7367343511514,106.69818638637895,1047.3630609160361
626.0,0.0008212193552667403,1165.0246865333133,106.81627337111753,1048.522217879982
627.0,0.0008221237310506511,1166.3076812744891,106.93390582868797,1049.6769131470403
628.0,0.0008230246056591829,1167.585709065334,107.05108288721792,1050.8271381588004
629.0,0.0008239219724244336,1168.8587604464137,107.1678036794112,1051.9728844017723
630.0,0.0008248158247137362,1170.12682600828,107.28406734255456,1053.1141434074518
631.0,0.0008257061559297026,1171.3898963915335,107.39987301852358,1054.2509067523802
632.0,0.000826592959510277,1172.6479622868994,107.51521985378947,1055.3831660582093
633.0,0.0008274762289287786,1173.9010144352867,107.63010699942473,1056.5109129917578
634.0,0.0008283559576939545,1175.1490436278652,107.74453361110992,1057.6341392650786
635.0,0.0008292321393500227,1176.3920407061253,107.85849884913932,1058.7528366355125
636.0,0.0008301047674767214,1177.6299965619478,107.9720018784274,1059.866996905753
637.0,0.0008309738356893556,1178.8629021376712,108.08504186851475,1060.9766119239039
638.0,0.0008318393376388425,1180.0907484261543,108.19761799357404,1062.0816735835388
639.0,0.0008327012670117564,1181.3135264708421,108.30972943241593,1063.182173823758
640.0,0.0008335596175303751,1182.5312273658299,108.42137536849502,1064.2781046292469
641.0,0.0008344143829527247,1183.743842255927,108.53255498991567,1065.369458030334
642.0,0.0008352655570726238,1184.9513623367202,108.64326748943785,1066.456226103048
643.0,0.000836113133719729,1186.1537788546382,108.7535120644829,1067.5384009691743
644.0,0.0008369571067595755,1187.3510831070087,108.863287917139,1068.6159747963077
645.0,0.0008377974700936253,1188.5432664421267,108.97259425416728,1069.688939797914
646.0,0.0008386342176593055,1189.7303202593098,109.08143028700687,1070.7572882333789
647.0,0.0008394673434300533,1190.9122360089611,109.18979523178074,1071.821012408065
648.0,0.0008402968414153578,1192.089005192629,109.29768830930118,1072.8801046733658
649.0,0.0008411227056608013,1193.260619363065,109.4051087450751,1073.9345574267584
650.0,0.0008419449302481033,1194.4270701242876,109.51205576930978,1074.9843631118586
651.0,0.0008427635092951572,1195.5883491316326,109.61852861691769,1076.029514218469
652.0,0.0008435784369560753,1196.7444480918184,109.72452652752226,1077.0700032826364
653.0,0.0008443897074212249,1197.8953587629967,109.83004874546266,1078.1058228866968
654.0,0.0008451973149172718,1199.041072954814,109.9350945197994,1079.1369656593324
655.0,0.0008460012537072174,1200.1815825284639,110.03966310431916,1080.1634242756174
656.0,0.0008468015180904407,1201.3168793967477,110.14375375754028,1081.1851914570727
657.0,0.000847598102402732,1202.446955524122,110.24736574271715,1082.2022599717095
658.0,0.0008483910010163369,1203.5718029267598,110.35049832784587,1083.2146226340835
659.0,0.0008491802083399907,1204.6914136726011,110.4531507856688,1084.222272305341
660.0,0.0008499657188189563,1205.8057798814057,110.55532239367945,1085.225201893265
661.0,0.0008507475269350624,1206.9148937248074,110.65701243412744,1086.2234043523265
662.0,0.0008515256272067389,1208.0187474263644,110.75822019402314,1087.2168726837278
663.0,0.0008523000141890557,1209.1173332616142,110.85894496514268,1088.2055999354527
664.0,0.0008530706824737556,1210.2106435581209,110.95918604403228,1089.1895792023086
665.0,0.0008538376266892928,1211.2986706955287,111.05894273201318,1090.1688036259757
666.0,0.0008546008415008648,1212.381407105608,111.15821433518586,1091.1432663950472
667.0,0.0008553603216104505,1213.4588452723096,111.25700016443496,1092.1129607450785
668.0,0.0008561160617568423,1214.5309777318091,111.35529953543346,1093.077879958628
669.0,0.0008568680567156812,1215.597797072558,111.45311176864725,1094.038017365302
670.0,0.00085761630129949,1216.6592959353302,111.55043618933948,1094.993366341797
671.0,0.0008583607903577082,1217.715467013271,111.64727212757502,1095.9439203119439
672.0,0.000859101518776721,1218.7663030519402,111.74361891822431,1096.889672746746
673.0,0.000859838481479896,1219.8117968493607,111.83947590096808,1097.8306171644247
674.0,0.0008605716734276118,1220.8519412560631,111.93484242030112,1098.7667471304567
675.0,0.0008613010896172917,1221.8867291751303,112.02971782553662,1099.698056257617
676.0,0.0008620267250834358,1222.9161535622447,112.12410147081036,1100.6245382060201
677.0,0.0008627485748976488,1223.9402074257273,112.21799271508434,1101.5461866831545
678.0,0.0008634666341686735,1224.9588838265852,112.3113909221511,1102.4629954439265
679.0,0.0008641808980424188,1225.9721758785508,112.40429546063743,1103.3749582906958
680.0,0.0008648913617019904,1226.9800767481265,112.49670570400826,1104.2820690733138
681.0,0.0008655980203677202,1227.9825796546252,112.58862103057061,1105.1843216891625
682.0,0.0008663008692971943,1228.9796778702107,112.68004082347713,1106.0817100831896
683.0,0.0008669999037852834,1229.971364719941,112.77096447073008,1106.9742282479467
684.0,0.0008676951191641688,1230.9576335818044,112.86139136518473,1107.8618702236238
685.0,0.0008683865108033718,1231.9384778867618,112.9513209045532,1108.7446300980855
686.0,0.0008690740741097788,1232.9138911187824,113.04075249140769,1109.6225020069041
687.0,0.0008697578045276713,1233.883866814886,113.12968553318437,1110.4954801333972
688.0,0.0008704376975387495,1234.848398565176,113.21811944218648,1111.3635587086583
689.0,0.000871113748662161,1235.8074800128816,113.3060536355881,1112.2267320115934
690.0,0.0008717859534545251,1236.7611048543904,113.3934875354372,1113.0849943689511
691.0,0.0008724543075099593,1237.7092668392872,113.4804205686592,1113.9383401553584
692.0,0.000873118806460101,1238.651959770385,113.56685216705975,1114.7867637933464
693.0,0.0008737794459741376,1239.5891775037665,113.65278176732856,1115.6302597533895
694.0,0.0008744362217588251,1240.520913948811,113.73820881104203,1116.4688225539298
695.0,0.000875089129558516,1241.4471630682356,113.82313274466664,1117.3024467614118
696.0,0.0008757381651551809,1242.3679188781225,113.90755301956192,1118.1311269903101
697.0,0.0008763833243684321,1243.2831754479557,113.99146909198345,1118.95485790316
698.0,0.0008770246030555454,1244.19292690065,114.07488042308574,1119.773634210585
699.0,0.0008776619971114829,1245.0971674125844,114.15778647892515,1120.5874506713258
700.0,0.0008782955024689147,1245.9958912136321,114.24018673046274,1121.3963020922688
701.0,0.0008789251150982407,1246.8890925871915,114.32208065356706,1122.2001833284723
702.0,0.0008795508310076118,1247.7767658702173,114.40346772901698,1122.9990892831954
703.0,0.0008801726462429492,1248.6589054532467,114.48434744250419,1123.7930149079218
704.0,0.0008807905568879668,1249.5355057804313,114.56471928463606,1124.5819552023881
705.0,0.0008814045590641892,1250.4065613495636,114.64458275093797,1125.365905214607
706.0,0.0008820146489309715,1251.2720667121039,114.72393734185601,1126.1448600408933
707.0,0.0008826208226855191,1252.132016473209,114.8027825627594,1126.918814825888
708.0,0.0008832230765629062,1252.9864052917585,114.88111792394304,1127.6877647625824
709.0,0.0008838214068360942,1253.835227880381,114.95894294062973,1128.4517050923425
710.0,0.0008844158098159488,1254.6784790054771,115.03625713297257,1129.2106311049292
711.0,0.000885006281851259,1255.5161534872489,115.11306002605733,1129.964538138524
712.0,0.0008855928193287521,1256.3482461997185,115.18935114990445,1130.7134215797464
713.0,0.0008861754186731122,1257.174752070756,115.2651300394714,1131.4572768636804
714.0,0.0008867540763469958,1257.9956660821013,115.34039623465475,1132.1960994738909
715.0,0.0008873287888510482,1258.8109832693867,115.41514928029225,1132.9298849424479
716.0,0.0008878995527239187,1259.6206987221592,115.48938872616489,1133.6586288499432
717.0,0.0008884663645422759,1260.4248075839025,115.56311412699883,1134.382326825512
718.0,0.0008890292209208221,1261.2233050520558,115.63632504246725,1135.10097454685
719.0,0.0008895881185123078,1262.0161863780365,115.70902103719231,1135.8145677402326
720.0,0.0008901430540075462,1262.803446867259,115.781201680747,1136.523102180533
721.0,0.000890694024135426,1263.5850818791541,115.85286654765679,1137.2265736912386
722.0,0.000891241025662926,1264.3610868271887,115.92401521740153,1137.9249781444698
723.0,0.0008917840553951255,1265.1314571788819,115.99464727441683,1138.6183114609937
724.0,0.0008923231101752198,1265.8961884558253,116.06476230809606,1139.3065696102426
725.0,0.0008928581868845289,1266.6552762336962,116.13435991279147,1139.9897486103264
726.0,0.0008933892824425116,1267.4087161422783,116.20343968781607,1140.6678445280504
727.0,0.0008939163938067762,1268.1565038654755,116.27200123744493,1141.340853478928
728.0,0.0008944395179730894,1268.898635141326,116.34004417091646,1142.0087716271933
729.0,0.0008949586519753904,1269.6351057620202,116.40756810243414,1142.6715951858182
730.0,0.0008954737928857989,1270.365911573915,116.47457265116762,1143.3293204165232
731.0,0.0008959849378146234,1271.091048477542,116.54105744125376,1143.9819436297876
732.0,0.0008964920839103732,1271.810512427628,116.6070221017982,1144.6294611848652
733.0,0.000896995228359764,1272.5242994331013,116.67246626687616,1145.271869489791
734.0,0.0008974943683877307,1273.2324055571091,116.73738957553398,1145.9091650013982
735.0,0.0008979895012574325,1273.9348269170262,116.80179167178987,1146.5413442253234
736.0,0.0008984806242702604,1274.631559684465,116.86567220463488,1147.1684037160182
737.0,0.000898967734765847,1275.3226000852887,116.92903082803413,1147.7903400767598
738.0,0.0008994508301220697,1276.0079443996178,116.99186720092726,1148.407149959656
739.0,0.0008999299077550615,1276.6875889618434,117.05418098722986,1149.018830065659
740.0,0.0009004049651192137,1277.3615301606317,117.11597185583372,1149.6253771445686
741.0,0.0009008759997071828,1278.0297644389348,117.17723948060788,1150.2267879950411
742.0,0.0009013430090498973,1278.6922882939982,117.23798354039938,1150.8230594645984
743.0,0.0009018059907165609,1279.3490982773676,117.29820371903374,1151.4141884496307
744.0,0.0009022649423146576,1280.0001909948949,117.3578997053156,1152.0001718954054
745.0,0.000902719861489955,1280.6455631067429,117.41707119302919,1152.5810067960683
746.0,0.0009031707459265102,1281.2852113273939,117.47571788093906,1153.1566901946544
747.0,0.0009036175933466711,1281.9191324256515,117.5338394727902,1153.7272191830862
748.0,0.0009040604015110815,1282.5473232246482,117.59143567730887,1154.2925909021833
749.0,0.0009044991682186813,1283.169780601845,117.64850620820242,1154.8528025416606
750.0,0.0009049338913067116,1283.7865014890397,117.70505078416008,1155.4078513401355
751.0,0.000905364568650714,1284.3974828723635,117.76106912885284,1155.9577345851271
752.0,0.0009057911981645328,1285.002721792288,117.81656097093376,1156.502449613059
753.0,0.0009062137778003165,1285.6022153436234,117.8715260440381,1157.041993809261
754.0,0.0009066323055485186,1286.1959606755222,117.9259640867835,1157.57636460797
755.0,0.000907046779437898,1286.783954991479,117.97987484276996,1158.105559492331
756.0,0.0009074571975355185,1287.3661955493294,118.03325806057983,1158.6295759943962
757.0,0.0009078635579467482,1287.9426796612493,118.08611349377772,1159.1484116951242
758.0,0.0009082658588152584,1288.513404693754,118.13844090091033,1159.6620642243786
759.0,0.0009086640983230237,1289.0783680676977,118.19024004550648,1160.1705312609279
760.0,0.0009090582746903177,1289.6375672582678,118.24151069607663,1160.673810532441
761.0,0.0009094483861757155,1290.1909997949876,118.29225262611301,1161.1718998154886
762.0,0.0009098344310760862,1290.7386632617065,118.34246561408882,1161.6647969355358
763.0,0.0009102164077265938,1291.2805552966017,118.39214944345834,1162.1524997669414
764.0,0.0009105943145006931,1291.8166735921704,118.44130390265623,1162.6350062329534
765.0,0.0009109681498101234,1292.3470158952239,118.48992878509694,1163.1123143057014
766.0,0.0009113379121049085,1292.8715800068844,118.53802388917455,1163.5844220061958
767.0,0.0009117035998733505,1293.390363782578,118.585589018262,1164.05132740432
768.0,0.0009120652116420257,1293.9033651320299,118.63262398071059,1164.5130286188266
769.0,0.0009124227459757781,1294.4105820192517,118.67912858984909,1164.9695238173263
770.0,0.0009127762014777163,1294.9120124625408,118.72510266398339,1165.4208112162867
771.0,0.0009131255767892042,1295.4076545344649,118.77054602639524,1165.8668890810184
772.0,0.0009134708705898592,1295.8975063618605,118.81545850534204,1166.3077557256743
773.0,0.0009138120815975399,1296.3815661258145,118.85983993405522,1166.743409513233
774.0,0.0009141492085683455,1296.8598320616645,118.9036901507402,1167.173848855498
775.0,0.0009144822502966026,1297.332302458979,118.94700899857465,1167.599072213081
776.0,0.0009148112056148619,1297.7989756615536,118.98979632570803,1168.019078095398
777.0,0.0009151360733938874,1298.2598500673948,119.03205198526027,1168.4338650606553
778.0,0.0009154568525426475,1298.7149241287086,119.0737758353205,1168.8434317158376
779.0,0.0009157735420083076,1299.1641963518884,119.1149677389462,1169.2477767166995
780.0,0.0009160861407762201,1299.6076652975025,119.1556275641618,1169.6468987677522
781.0,0.0009163946478699151,1300.0453295802795,119.19575518395754,1170.0407966222513
782.0,0.0009166990623510902,1300.4771878690945,119.23535047628815,1170.4294690821848
783.0,0.0009169993833195995,1300.9032388869534,119.2744133240713,1170.812914998258
784.0,0.0009172956099134421,1301.323481410977,119.31294361518627,1171.1911332698792
785.0,0.0009175877413087529,1301.737914272387,119.35094124247267,1171.5641228451482
786.0,0.0009178757767197886,1302.146536356487,119.38840610372861,1171.9318827208383
787.0,0.000918159715398918,1302.5493466026485,119.42533810170944,1172.2944119423835
788.0,0.0009184395566366084,1302.9463440042907,119.46173714412599,1172.6517096038615
789.0,0.0009187152997614128,1303.3375276088645,119.49760314364295,1173.0037748479779
790.0,0.000918986944139957,1303.7228965178317,119.5329360178771,1173.3506068660483
791.0,0.0009192544891769252,1304.1024498866466,119.56773568939556,1173.6922048979818
792.0,0.0009195179343150471,1304.476186924736,119.60200208571398,1174.0285682322624
793.0,0.0009197772790350837,1304.8441068954808,119.63573513929475,1174.3596962059326
794.0,0.0009200325228558127,1305.2062091161936,119.66893478754515,1174.685588204574
795.0,0.0009202836653340123,1305.5624929580968,119.70160097281519,1175.006243662287
796.0,0.0009205307060644466,1305.9129578463017,119.73373364239565,1175.3216620616713
797.0,0.0009207736446798498,1306.2576032597856,119.76533274851617,1175.6318429338069
798.0,0.0009210124808509099,1306.5964287313695,119.79639824834305,1175.9367858582325
799.0,0.0009212472142862514,1306.929433847693,119.82693010397698,1176.2364904629235
800.0,0.0009214778447324202,1307.2566182491923,119.85692828245105,1176.530956424273
801.0,0.0009217043719738645,1307.5779816300753,119.88639275572844,1176.8201834670676
802.0,0.0009219267958329188,1307.8935237382957,119.91532350070007,1177.1041713644659
803.0,0.0009221451161697836,1308.2032443755268,119.94372049918223,1177.382919937974
804.0,0.0009223593328825081,1308.507143397136,119.97158373791412,1177.6564290574222
805.0,0.0009225694459069725,1308.8052207121593,119.99891320855565,1177.9246986409432
806.0,0.0009227754552168657,1309.097476283271,120.02570890768455,1178.1877286549436
807.0,0.000922977360823671,1309.3839101267613,120.05197083679442,1178.4455191140848
808.0,0.0009231751627766394,1309.6645223125004,120.0776990022914,1178.69807008125
809.0,0.0009233688611627761,1309.9393129639184,120.10289341549223,1178.9453816675264
810.0,0.000923558456106814,1310.208282257968,120.12755409262101,1179.1874540321712
811.0,0.0009237439477711961,1310.4714304250997,120.15168105480673,1179.4242873825895
812.0,0.0009239253363560525,1310.7287577492277,120.17527432808038,1179.6558819743047
813.0,0.0009241026220991789,1310.980264567702,120.19833394337213,1179.8822381109317
814.0,0.0009242758052760165,1311.2259512712776,120.2208599365087,1180.1033561441498
815.0,0.0009244448861996261,1311.4658183040792,120.24285234821004,1180.3192364736713
816.0,0.0009246098652206673,1311.6998661635707,120.26431122408653,1180.5298795472136
817.0,0.0009247707427273734,1311.92809540052,120.2852366146358,1180.735285860468
818.0,0.0009249275191455301,1312.150506618969,120.30562857523996,1180.935455957072
819.0,0.0009250801949384493,1312.3671004761964,120.32548716616212,1181.1303904285767
820.0,0.0009252287706069469,1312.5778776826855,120.3448124525436,1181.3200899144167
821.0,0.0009253732466893149,1312.7828390020854,120.36360450440019,1181.5045551018768
822.0,0.0009255136237612995,1312.9819852511803,120.3818633966194,1181.6837867260622
823.0,0.0009256499024360747,1313.1753172998501,120.39958920895697,1181.857785569865
824.0,0.0009257820833642132,1313.3628360710318,120.41678202603312,1182.0265524639285
825.0,0.0009259101672336648,1313.5445425406867,120.43344193732969,1182.190088286618
826.0,0.0009260341547697269,1313.7204377377598,120.44956903718636,1182.3483939639837
827.0,0.0009261540467350199,1313.890522744144,120.46516342479742,1182.5014704697294
828.0,0.0009262698439294554,1314.0547986946356,120.48022520420764,1182.6493188251718
829.0,0.0009263815471902142,1314.2132667769035,120.49475448430941,1182.791940099213
830.0,0.0009264891573917133,1314.3659282314409,120.50875137883841,1182.9293354082965
831.0,0.0009265926754455804,1314.5127843515304,120.52221600637039,1183.0615059163774
832.0,0.0009266921023006231,1314.6538364832006,120.53514849031704,1183.1884528348803
833.0,0.0009267874389428021,1314.7890860251864,120.54754895892262,1183.3101774226677
834.0,0.0009268786863951989,1314.9185344288849,120.55941754525966,1183.4266809859962
835.0,0.0009269658457179883,1315.0421831983153,120.57075438722546,1183.5379648784838
836.0,0.0009270489180084069,1315.1600338900748,120.58155962753794,1183.6440305010672
837.0,0.0009271279044007213,1315.2720881132934,120.59183341373155,1183.744879301964
838.0,0.0009272028060661989,1315.3783475295922,120.6015758981534,1183.840512776633
839.0,0.0009272736242130761,1315.4788138530384,120.6107872379592,1183.9309324677345
840.0,0.0009273403600865268,1315.5734888501008,120.61946759510916,1184.0161399650906
841.0,0.0009274030149686292,1315.6623743396024,120.6276171363636,1184.096136905642
842.0,0.0009274615901783342,1315.745472192676,120.63523603327889,1184.1709249734083
843.0,0.0009275160870714325,1315.8227843327172,120.64232446220318,1184.2405058994452
844.0,0.000927566507040521,1315.8943127353366,120.64888260427202,1184.3048814618028
845.0,0.000927612851514969,1315.9600594283122,120.65491064540393,1184.3640534854808
846.0,0.0009276551219608852,1316.0200264915422,120.66040877629618,1184.418023842388
847.0,0.0009276933198810836,1316.0742160569976,120.66537719242027,1184.4667944512978
848.0,0.000927727446815048,1316.12263030867,120.66981609401736,1184.510367277803
849.0,0.0009277575043388968,1316.1652714825238,120.67372568609372,1184.5487443342713
850.0,0.0009277834940653478,1316.2021418664444,120.67710617841605,1184.5819276797997
851.0,0.0009278054176436844,1316.2332438001913,120.6799577855072,1184.609919420172
852.0,0.0009278232767597154,1316.2585796753415,120.6822807266409,1184.6327217078071
853.0,0.0009278370731357437,1316.2781519352432,120.68407522583763,1184.6503367417188
854.0,0.0009278468085305252,1316.2919630749598,120.68534151185936,1184.6627667674636
855.0,0.0009278524847392344,1316.3000156412195,120.68607981820506,1184.6700140770974
856.0,0.0009278541035934255,1316.3023122323611,120.68629038310554,1184.672081009125
857.0,0.0009278516669609953,1316.29885549828,120.6859734495188,1184.668969948452
858.0,0.0009278451767461433,1316.2896481403739,120.68512926512469,1184.6606833263365
859.0,0.000927834634889336,1316.2746929114894,120.6837580823203,1184.6472236203404
860.0,0.0009278200433672663,1316.2539926158665,120.68186015821475,1184.6285933542797
861.0,0.0009278014041928142,1316.227550109082,120.67943575462402,1184.6047950981736
862.0,0.0009277787194150079,1316.195368297994,120.67648513806589,1184.5758314681946
863.0,0.000927751991118982,1316.157450140684,120.67300857975447,1184.5417051266154
864.0,0.0009277212214259399,1316.1137986464014,120.66900635559541,1184.5024187817612
865.0,0.000927686412493111,1316.064416875505,120.66447874618027,1184.4579751879544
866.0,0.0009276475665137107,1316.0093079394044,120.65942603678127,1184.4083771454639
867.0,0.0009276046857168994,1315.9484750005033,120.65384851734608,1184.3536275004528
868.0,0.0009275577723677399,1315.881921272138,120.64774648249212,1184.293729144924
869.0,0.0009275068287671549,1315.8096500185175,120.64112023150119,1184.2286850166656
870.0,0.0009274518572518865,1315.7316645546666,120.63397006831413,1184.1584980992
871.0,0.0009273928601944501,1315.6479682463596,120.62629630152479,1184.0831714217236
872.0,0.0009273298400030957,1315.5585645100653,120.61809924437502,1184.0027080590587
873.0,0.0009272627991217615,1315.4634568128827,120.6093792147487,1183.9171111315943
874.0,0.0009271917400300309,1315.362648672478,120.60013653516606,1183.82638380523
875.0,0.0009271166652430881,1315.256143657023,120.59037153277792,1183.7305292913206
876.0,0.0009270375773116729,1315.1439453851306,120.58008453935987,1183.6295508466173
877.0,0.000926954478822038,1315.026057525794,120.56927589130666,1183.5234517732142
878.0,0.0009268673723959013,1314.9024837983188,120.55794592962597,1183.4122354184867
879.0,0.0009267762606904028,1314.7732279722632,120.54609499993293,1183.2959051750368
880.0,0.0009266811463980569,1314.6382938673685,120.53372345244375,1183.1744644806315
881.0,0.000926582032246707,1314.4976853534959,120.52083164196993,1183.0479168181462
882.0,0.0009264789209994794,1314.3514063505609,120.5074199279122,1182.9162657155046
883.0,0.0009263718154547343,1314.199460828463,120.49348867425424,1182.7795147456168
884.0,0.0009262607184460203,1314.0418528070231,120.47903824955661,1182.6376675263207
885.0,0.0009261456328420271,1313.878586355914,120.46406902695077,1182.4907277203224
886.0,0.0009260265615465384,1313.7096655945945,120.4485813841328,1182.338699035135
887.0,0.00092590350749838,1313.535094692237,120.43257570335675,1182.1815852230131
888.0,0.0009257764736713751,1313.3548778676623,120.4160523714288,1182.0193900808958
889.0,0.0009256454630742925,1313.1690193892669,120.39901177970049,1181.85211745034
890.0,0.0009255104787507997,1312.9775235749566,120.38145432406266,1181.679771217461
891.0,0.0009253715237794109,1312.7803947920727,120.36338040493868,1181.5023553128653
892.0,0.0009252286012734404,1312.5776374573254,120.34479042727835,1181.3198737115927
893.0,0.0009250817143809486,1312.3692560367176,120.32568480055096,1181.1323304330456
894.0,0.0009249308662846937,1312.1552550454765,120.3060639387389,1180.9397295409287
895.0,0.0009247760602020808,1311.9356390479809,120.28592826033113,1180.7420751431828
896.0,0.0009246172993851087,1311.7104126576864,120.26527818831619,1180.5393713919175
897.0,0.0009244545871203197,1311.4795805370536,120.24411415017575,1180.3316224833482
898.0,0.0009242879267287481,1311.2431473974752,120.22243657787783,1180.1188326577276
899.0,0.0009241173215658674,1311.0011179992014,120.20024590786997,1179.901006199281
900.0,0.000923942775021537,1310.7534971512637,120.17754258107232,1179.6781474361371
901.0,0.0009237642905199519,1310.500289711404,120.15432704287105,1179.4502607402635
902.0,0.0009235818715195839,1310.2415005859914,120.13059974311071,1179.217350527392
903.0,0.0009233955215131345,1309.9771347299543,120.10636113608818,1178.9794212569589
904.0,0.0009232052440274759,1309.7071971466985,120.08161168054488,1178.7364774320286
905.0,0.0009230110426236006,1309.4316928880332,120.05635183966027,1178.48852359923
906.0,0.0009228129208965639,1309.1506270540926,120.0305820810444,1178.2355643486833
907.0,0.0009226108824754312,1308.864004793258,120.00430287673097,1177.977604313932
908.0,0.000922404931023221,1308.5718313020786,119.97751470317007,1177.7146481718705
909.0,0.000922195070236849,1308.2741118251927,119.95021804122071,1177.4467006426732
910.0,0.0009219813038470759,1307.9708516552519,119.92241337614416,1177.1737664897266
911.0,0.0009217636356184447,1307.662056132834,119.89410119759583,1176.8958505195505
912.0,0.0009215420693492325,1307.347730646373,119.86528199961882,1176.6129575817356
913.0,0.0009213166088713855,1307.0278806320684,119.83595628063564,1176.3250925688615
914.0,0.0009210872580504679,1306.7025115738113,119.80612454344154,1176.03226041643
915.0,0.0009208540207856,1306.3716290030975,119.77578729519638,1175.7344661027876
916.0,0.0009206169010094038,1306.0352384989499,119.74494504741759,1175.4317146490548
917.0,0.0009203759026879424,1305.6933456878332,119.71359831597232,1175.1240111190498
918.0,0.0009201310298206625,1305.3459562435712,119.68174762106993,1174.811360619214
919.0,0.0009198822864403364,1304.9930758872656,119.64939348725444,1174.493768298539
920.0,0.0009196296766130023,1304.6347103872104,119.6165364433968,1174.1712393484893
921.0,0.0009193732044379039,1304.2708655588071,119.58317702268697,1173.8437790029263
922.0,0.0009191128740474309,1303.9015472644796,119.54931576262626,1173.5113925380315
923.0,0.0009188486896070607,1303.5267614135917,119.5149532050197,1173.1740852722323
924.0,0.000918580655315296,1303.1465139623585,119.48008989596791,1172.8318625661225
925.0,0.0009183087754036052,1302.7608109137627,119.4447263858594,1172.4847298223865
926.0,0.0009180330541363615,1302.3696583174667,119.4088632293626,1172.1326924857199
927.0,0.0009177534958107806,1301.973062269725,119.37250098541777,1171.7757560427524
928.0,0.0009174701047568604,1301.5710289132994,119.33564021722918,1171.4139260219692
929.0,0.0009171828853373177,1301.1635644373673,119.29828149225685,1171.0472079936305
930.0,0.0009168918419475252,1300.7506750774344,119.26042538220837,1170.6756075696908
931.0,0.000916596979015453,1300.3323671152505,119.22207246303124,1170.2991304037253
932.0,0.0009162983010016014,1299.908646878714,119.18322331490424,1169.9177821908424
933.0,0.00091599581239894,1299.4795207417867,119.1438785222294,1169.5315686676079
934.0,0.0009156895177328431,1299.044995124401,119.10403867362368,1169.140495611961
935.0,0.000915379421561026,1298.60507649237,119.0637043619106,1168.7445688431328
936.0,0.0009150655284734818,1298.1597713572976,119.02287618411206,1168.3437942215678
937.0,0.0009147478430924155,1297.7090862764853,118.98155474143982,1167.9381776488367
938.0,0.0009144263700721813,1297.2530278528434,118.93974063928728,1167.5277250675588
939.0,0.0009141011140992156,1296.791602734795,118.89743448722074,1167.1124424613154
940.0,0.0009137720798919729,1296.3248176161867,118.85463689897117,1166.692335854568
941.0,0.0009134392722008598,1295.8526792361931,118.81134849242551,1166.2674113125738
942.0,0.0009131026958081681,1295.3751943792236,118.76756988961804,1165.8376749413012
943.0,0.0009127623555280097,1294.8923698748288,118.72330171672192,1165.4031328873457
944.0,0.00091241825620625,1294.4042125976064,118.67854460404043,1164.9637913378456
945.0,0.0009120704027204415,1293.910729467107,118.63329918599842,1164.5196565203962
946.0,0.0009117187999797546,1293.4119274477368,118.58756610113336,1164.070734702963
947.0,0.0009113634529249132,1292.9078135486645,118.54134599208682,1163.617032193798
948.0,0.0009110043665281229,1292.398394823721,118.49463950559523,1163.1585553413488
949.0,0.0009106415457930076,1291.8836783713082,118.4474472924816,1162.6953105341772
950.0,0.0009102749957545365,1291.3636713342971,118.39977000764604,1162.2273042008671
951.0,0.0009099047214789596,1290.838380899934,118.35160831005737,1161.7545428099404
952.0,0.0009095307280637362,1290.3078142997415,118.30296286274383,1161.2770328697673
953.0,0.0009091530206374673,1289.7719788094207,118.25383433278421,1160.7947809284785
954.0,0.0009087716043598243,1289.2308817487512,118.2042233912987,1160.307793573876
955.0,0.0009083864844214798,1288.6845304814924,118.15413071343978,1159.816077433343
956.0,0.0009079976660440372,1288.1329324152834,118.10355697838318,1159.319639173755
957.0,0.0009076051544799619,1287.5760950015465,118.05250286931877,1158.8184855013917
958.0,0.00090720895501251,1287.0140257353844,118.00096907344142,1158.3126231618457
959.0,0.0009068090729556553,1286.4467321554782,117.94895628194149,1157.8020589399302
960.0,0.0009064055136540205,1285.874221843989,117.89646518999581,1157.28679965959
961.0,0.0009059982824828035,1285.2965024264536,117.84349649675815,1156.7668521838082
962.0,0.0009055873848477082,1284.7135815716854,117.7900509053502,1156.2422234145167
963.0,0.0009051728261848688,1284.1254669916689,117.73612912285174,1155.7129202925018
964.0,0.000904754611960781,1283.5321664414603,117.68173186029168,1155.1789497973143
965.0,0.0009043327476722269,1282.933687719082,117.62685983263827,1154.6403189471737
966.0,0.0009039072388462034,1282.3300386654207,117.57151375878985,1154.0970347988784
967.0,0.0009034780910398474,1281.721227164121,117.51569436156504,1153.5491044477087
